"","Row.names","sample_name","Observed","Shannon","InvSimpson","orgname","X16scq","totsum","rspsum","mesocosm","type","stage","sex","date.collected","day","abdomen.length.mm","wing.length","hindleg.length","special","dispersal","temperature","infusion","Wolb_ct1","Wolb_ct2","Act_ct","notes","newday","lib_size","is.neg","lib_size_clean","even","lib_size_trim","PD","SR"
"319","SG2_1_4_S109_L001","SG2_1_4_S109_L001",9,0.951188980196166,2.1825736533558,"SG2.1_4",32.22163578,47006,46726,"SG2.1","A.albopictus","Adult","F","9/5/19",21,2.07,2.19,6.91,NA,"N","C","SG",26.56292534,23.59931946,24.85427666,"","late",47006,FALSE,46824,0.432904760854864,46749,4.39660376044664,9
"320","SG2_1_5_S110_L001","SG2_1_5_S110_L001",6,0.426602488691219,1.2688136695043,"SG2.1_5",25.95998689,73105,73044,"SG2.1","A.albopictus","Adult","F","9/6/19",22,2.12,2.59,6.29,NA,"N","C","SG",20.97624207,19.55130196,24.0646019,"","late",73105,FALSE,73094,0.238091382251777,73044,3.153373383768,6
"321","SG2_1_6_S111_L001","SG2_1_6_S111_L001",9,0.403417586116892,1.21344833777627,"SG2.1_6",26.43881071,58319,58259,"SG2.1","A.albopictus","Adult","F","9/6/19",22,2.09,2.88,7.62,NA,"N","C","SG",20.25111198,20.13650894,23.83777618,"","late",58319,FALSE,58290,0.183603255797353,58284,3.86396355813372,9
"322","SG2_1_7_S112_L001","SG2_1_7_S112_L001",12,0.747939739278259,1.60460098559164,"SG2.1_7",26.91927608,61458,61099,"SG2.1","A.albopictus","Adult","F","9/9/19",25,2.63,2.78,6.99,NA,"N","C","SG",19.2897892,20.41608047,24.64521599,"","late",61458,FALSE,61347,0.30099309337921,61317,4.63780790442295,12
"323","SG2_2_1_S113_L001","SG2_2_1_S113_L001",9,0.805300107835837,1.83037125695069,"SG2.2_1",27.92848919,35609,35458,"SG2.2","A.albopictus","Adult","F","9/2/19",18,2.79,2.87,6.25,NA,"N","C","SG",20.50574875,21.52557182,22.97858238,"","mid",35609,FALSE,35543,0.3665078736795,35500,4.22859416788008,9
"324","SG2_2_2_S114_L001","SG2_2_2_S114_L001",10,0.69254979742823,1.85013672157992,"SG2.2_2",27.06934169,54666,54478,"SG2.2","A.albopictus","Adult","M","9/2/19",18,2.38,2.61,6,NA,"N","C","SG",24.41205597,23.25391197,22.92505455,"","mid",54666,FALSE,54573,0.300770555466295,54537,4.02874545249143,10
"325","SG2_2_3_S115_L001","SG2_2_3_S115_L001",10,0.574653338083009,1.49789213073081,"SG2.2_3",26.05383561,46695,46558,"SG2.2","A.albopictus","Adult","M","9/4/19",20,2.35,2.41,6.03,NA,"N","C","SG",23.94521332,23.18900681,23.47599792,"","mid",46695,FALSE,46636,0.249568773736735,46611,4.24626443964297,10
"326","SG2_2_4_S116_L001","SG2_2_4_S116_L001",11,0.460994164194662,1.26289738325733,"SG2.2_4",28.03877031,37925,37713,"SG2.2","A.albopictus","Adult","M","9/5/19",21,1.94,2.26,6.81,NA,"N","C","SG",25.04266167,24.23313141,23.09056473,"","late",37925,FALSE,37769,0.192249498726721,37734,4.55631740787989,11
"327","SG2_2_5_S117_L001","SG2_2_5_S117_L001",10,0.187466935682401,1.06917534781438,"SG2.2_5",25.97299703,56834,56637,"SG2.2","A.albopictus","Adult","M","9/8/19",24,2.12,2.55,6.68,NA,"N","C","SG",23.59614563,25.2640419,23.53245544,"","late",56834,FALSE,56713,0.0814158557061787,56679,4.54563344191676,11
"328","SG2_2_6_S118_L001","SG2_2_6_S118_L001",9,0.331392177537305,1.17502234101486,"SG2.2_6",25.0702327,74565,74487,"SG2.2","A.albopictus","Adult","F","9/14/19",30,2.51,2.16,6.4,NA,"N","C","SG",22.10224152,22.51653481,22.85942841,"","late",74565,FALSE,74537,0.15082307969587,74519,3.6959289888807,9
"329","SG2_3_1_S119_L001","SG2_3_1_S119_L001",6,1.01528087942757,2.44718104676113,"SG2.3_1",26.8297864,33850,33701,"SG2.3","A.albopictus","Adult","F","9/3/19",19,2.79,3.08,7.51,NA,"D","C","SG",24.06548309,24.03174019,24.72895241,"","mid",33850,FALSE,33785,0.566639047742825,33716,3.64122559908724,7
"330","SG2_4_1_S120_L001","SG2_4_1_S120_L001",7,0.344555716735847,1.2111194180279,"SG2.4_1",26.88893955,40768,40451,"SG2.4","A.albopictus","Adult","M","8/29/19",14,2.6,2.6,6.21,NA,"D","C","SG",24.25544739,24.58511734,24.55799294,"","mid",40768,FALSE,40596,0.177066611684573,40465,3.71086631560152,7
"331","SG2_4_2_S121_L001","SG2_4_2_S121_L001",5,0.452096933728687,1.34340541932649,"SG2.4_2",27.07336595,44715,44658,"SG2.4","A.albopictus","Adult","F","9/3/19",19,3.2,3.22,7.21,NA,"D","C","SG",23.13216782,22.58800507,24.30283165,"","mid",44715,FALSE,44667,0.280903618732915,44658,1.83586983368804,5
"332","SG2_5_1_S122_L001","SG2_5_1_S122_L001",10,0.735685176485473,1.88059068985427,"SG2.5_1",26.4012766,54392,54251,"SG2.5","A.albopictus","Adult","F","8/27/19",12,2.93,2.99,6.88,NA,"N","H","SG",19.80718231,20.33672523,23.59868431,"","early",54392,FALSE,54288,0.319504012565661,54282,4.34091863214143,10
"333","SG2_5_2_S123_L001","SG2_5_2_S123_L001",11,0.315282985909991,1.14140916507696,"SG2.5_2",27.13147069,40048,39876,"SG2.5","A.albopictus","Adult","M","8/27/19",12,2.73,2.78,6.56,NA,"N","H","SG",20.33911705,19.78963089,24.16260338,"","early",40048,FALSE,39962,0.13148321758942,39925,4.44690445575446,11
"334","SG2_5_3_S124_L001","SG2_5_3_S124_L001",7,0.294822659047944,1.16224104185884,"SG2.5_3",28.91587805,62685,62162,"SG2.5","A.albopictus","Adult","M","8/27/19",12,2.81,2.53,6.21,NA,"N","H","SG",20.94073486,20.14508629,24.25942802,"","early",62685,FALSE,62331,0.151508875777781,62186,3.56054815495845,7
"335","SG2_5_4_S125_L001","SG2_5_4_S125_L001",7,1.0275458616115,2.6094334907808,"SG2.5_4",25.25198361,57958,57901,"SG2.5","A.albopictus","Adult","M","8/28/19",13,2.25,2.24,6.5,NA,"N","H","SG",18.77474213,20.89191437,23.54012489,"","mid",57958,FALSE,57914,0.528054114991047,57905,3.69555359603551,7
"336","SG2_5_5_S126_L001","SG2_5_5_S126_L001",7,0.720307686742812,1.74479909366548,"SG2.5_5",25.02476662,55490,55381,"SG2.5","A.albopictus","Adult","F","9/1/19",17,2.8,2.48,6.34,NA,"N","H","SG",23.44813728,23.26021194,22.34128761,"","mid",55490,FALSE,55471,0.370164926213321,55464,3.0095395640499,7
"337","SG2_5_6_S127_L001","SG2_5_6_S127_L001",6,0.475682658411585,1.37542829379668,"SG2.5_6",25.70242499,34610,34504,"SG2.5","A.albopictus","Adult","F","9/3/19",19,2.74,2.67,7.31,NA,"N","H","SG",23.36654282,23.33204842,23.07901192,"","mid",34610,FALSE,34550,0.265483546525653,34535,3.32226964762582,6
"338","SG2_6_1_S128_L001","SG2_6_1_S128_L001",6,0.627795100819106,1.71631884808973,"SG2.6_1",28.24039213,43587,43416,"SG2.6","A.albopictus","Adult","M","8/26/19",11,2.8,2.1,7,NA,"N","H","SG",24.30522728,24.46644783,23.89948654,"","early",43587,FALSE,43435,0.350379117063955,43416,3.44799726882155,6
"339","SG2_6_2_S129_L001","SG2_6_2_S129_L001",6,0.66725080907981,1.79951490182442,"SG2.6_2",27.9638998,31146,31004,"SG2.6","A.albopictus","Adult","F","8/27/19",12,2.55,2.66,6.15,NA,"N","H","SG",25.41758347,25.08804131,22.75914001,"","early",31146,FALSE,31026,0.37239976712236,31004,3.153373383768,6
"340","SG2_6_3_S130_L001","SG2_6_3_S130_L001",10,0.837620603100004,1.8784632522562,"SG2.6_3",26.84206042,32802,32707,"SG2.6","A.albopictus","Adult","F","8/28/19",13,2.91,2.3,6.57,NA,"N","H","SG",26.23536682,25.71041298,23.29417038,"","mid",32802,FALSE,32739,0.363774005854806,32733,3.84598765329424,10
"341","SG2_6_4_S131_L001","SG2_6_4_S131_L001",5,0.520540890484975,1.36033485962158,"SG2.6_4",24.05784643,61898,61801,"SG2.6","A.albopictus","Adult","F","8/31/19",16,2.53,2.89,6.32,NA,"N","H","SG",22.8915062,22.61523247,24.14203644,"","mid",61898,FALSE,61849,0.323430240125084,61801,2.98602200206199,5
"342","SG2_7_1_S132_L001","SG2_7_1_S132_L001",8,0.714717888071439,1.78405078612021,"SG2.7_1",28.83747939,67240,66719,"SG2.7","A.albopictus","Adult","M","8/25/19",10,2.91,2.19,6.07,NA,"D","H","SG",24.1519413,24.31716156,24.59418488,"","early",67240,FALSE,66859,0.343706650918433,66733,4.00821384780017,8
"343","SG2_7_2_S133_L001","SG2_7_2_S133_L001",8,0.295280020550124,1.15954961989619,"SG2.7_2",28.7408796,53892,53480,"SG2.7","A.albopictus","Adult","M","8/28/19",13,2.58,2.44,5.5,NA,"D","H","SG",23.85400963,23.8502636,23.30236435,"","mid",53892,FALSE,53592,0.141999673773752,53509,3.88989782568055,8
"344","SG2_7_3_S134_L001","SG2_7_3_S134_L001",7,0.666731827081479,1.83394107119585,"SG2.7_3",27.40752585,41973,41815,"SG2.7","A.albopictus","Adult","F","8/29/19",14,2.39,2.46,7.04,NA,"D","H","SG",20.65795708,20.0649128,23.27593422,"","mid",41973,FALSE,41909,0.342632380742327,41856,1.94884321149742,7
"345","SG2_7_4_S135_L001","SG2_7_4_S135_L001",8,0.775931874955077,1.98665180905356,"SG2.7_4",27.14526972,64080,63705,"SG2.7","A.albopictus","Adult","F","9/3/19",19,2.45,2.31,6.41,NA,"D","H","SG",19.76153946,20.01447105,23.09932709,"","mid",64080,FALSE,63917,0.373144356021788,63845,3.86290497774152,8
"346","SG2_8_1_S136_L001","SG2_8_1_S136_L001",8,0.716570492026368,1.87356281522998,"SG2.8_1",27.35806462,57092,56746,"SG2.8","A.albopictus","Adult","F","8/28/19",13,2.33,2.49,6.81,NA,"D","H","SG",21.43252945,19.99762344,25.33081436,"","mid",57092,FALSE,56875,0.344597565097935,56812,3.86290497774152,8
"347","SG2_8_2_S137_L001","SG2_8_2_S137_L001",9,0.410507030620211,1.29000771683894,"SG2.8_2",27.10076239,65015,64679,"SG2.8","A.albopictus","Adult","M","8/29/19",14,2.73,2.36,6.17,NA,"D","H","SG",19.36223221,20.20501518,23.44885063,"","mid",65015,FALSE,64805,0.18682980103831,64702,4.67755480691177,9
"348","SG2_8_3_S138_L001","SG2_8_3_S138_L001",8,0.628158243489924,1.58538075576962,"SG2.8_3",26.78857721,60458,60345,"SG2.8","A.albopictus","Adult","F","8/30/19",15,2.41,2.21,6.41,NA,"D","H","SG",23.18609428,22.97434425,22.57222366,"","mid",60458,FALSE,60386,0.302080260925478,60354,3.68396525897687,8
"349","SG2_8_4_S139_L001","SG2_8_4_S139_L001",7,0.707842020677487,1.7747065231052,"SG2.8_4",25.88187151,77113,76851,"SG2.8","A.albopictus","Adult","F","9/1/19",17,2.43,2.4,6.74,NA,"D","H","SG",22.77605629,22.34625053,21.59624672,"","mid",77113,FALSE,76996,0.363758841085815,76920,2.07183782384336,7
"350","SG2_8_5_S140_L001","SG2_8_5_S140_L001",8,0.132852288967348,1.04716943433931,"SG2.8_5",25.79023044,45562,45423,"SG2.8","A.albopictus","Adult","M","9/2/19",18,2.4,2.17,7.04,NA,"D","H","SG",24.31830025,23.80946159,23.44977951,"","mid",45562,FALSE,45507,0.0638884461546467,45494,2.30863442361811,8
"351","SG3_3_1_S141_L001","SG3_3_1_S141_L001",11,0.427947882099321,1.2023551395759,"SG3.3_1",28.21623066,32630,31859,"SG3.3","A.albopictus","Adult","M","9/3/19",19,3.42,2.79,7.21,NA,"D","C","SG",24.81376648,24.96126175,24.26336098,"","mid",32630,FALSE,32564,0.178468128676821,32370,2.84795931143928,11
"352","SG3_5_1_S142_L001","SG3_5_1_S142_L001",10,0.765573137852035,1.87681829821482,"SG3.5_1",27.27557322,44906,44591,"SG3.5","A.albopictus","Adult","F","8/29/19",14,2.49,2.21,6.49,NA,"N","H","SG",25.11198235,25.26467896,23.61369896,"","mid",44906,FALSE,44687,0.332484189262496,44659,3.67560981806071,10
"353","SG3_5_2_S143_L001","SG3_5_2_S143_L001",11,0.682988595724135,1.60616095891895,"SG3.5_2",22.17228922,58620,58568,"SG3.5","A.albopictus","Adult","F","8/29/19",14,2.38,2.12,6.01,NA,"N","H","SG",23.35663605,22.98440552,23.95278549,"","mid",58620,FALSE,58603,0.284828367390324,58581,4.08720540900576,11
"354","SG3_5_3_S144_L001","SG3_5_3_S144_L001",6,0.333001355370115,1.20998639062296,"SG3.5_3",25.80560921,38064,38009,"SG3.5","A.albopictus","Adult","F","8/30/19",15,2.76,2.9,6.47,NA,"N","H","SG",21.9112072,22.19952774,23.64299965,"","mid",38064,FALSE,38009,0.18585159508803,38009,3.153373383768,6
"355","SG3_6_1_S145_L001","SG3_6_1_S145_L001",7,0.296235449172295,1.15714679918859,"SG3.6_1",27.85152686,29050,28941,"SG3.6","A.albopictus","Adult","M","8/27/19",12,2.62,2.39,6.01,NA,"N","H","SG",23.22021484,23.58190346,23.762743,"","early",29050,FALSE,28970,0.152234906280801,28956,2.03768252379523,7
"356","SG3_6_2_S146_L001","SG3_6_2_S146_L001",7,0.372285976684367,1.25293300150125,"SG3.6_2",24.77571054,44835,44778,"SG3.6","A.albopictus","Adult","M","8/29/19",14,2.51,2.06,6.21,NA,"N","H","SG",18.71529579,19.114151,23.65268707,"","mid",44835,FALSE,44791,0.1913171463056,44786,2.5956871896212,7
"357","SG3_8_1_S148_L001","SG3_8_1_S148_L001",15,1.3917474630003,3.00111911784768,"SG3.8_1",27.11785004,35113,34034,"SG3.8","A.albopictus","Adult","F","8/29/19",14,2.21,2.4,5.98,NA,"D","H","SG",20.87402534,23.24341202,24.44379997,"","mid",35113,FALSE,35084,0.513929713132291,35084,4.31821520353623,15
"358","Stock_Culture_RSP_S198_L001","Stock_Culture_RSP_S198_L001",27,2.4463489674962,8.5848196444451,"Stock_Culture_RSP",NA,35398,18056,"","Reg spec pool","Culture","","8/15/19",0,NA,NA,NA,NA,"","","",NA,NA,NA,"","early",35398,FALSE,35398,0.742254264077701,35096,4.6573465391788,27
"359","SW1_2_1_S149_L001","SW1_2_1_S149_L001",8,0.768797651119774,1.83973206155663,"SW1.2_1",23.80862444,59092,58942,"SW1.2","A.albopictus","Adult","F","9/12/19",28,2.81,2.8,5.89,NA,"N","C","SW",19.26706123,18.88101959,23.45544243,"","late",59092,FALSE,59074,0.369713519572527,59069,3.50130875043506,8
"360","SW1_2_2_S150_L001","SW1_2_2_S150_L001",9,0.568665674873874,1.40280841505067,"SW1.2_2",26.57666051,45714,45487,"SW1.2","A.albopictus","Adult","M","9/13/19",29,2.81,2.8,7.41,NA,"N","C","SW",23.85803604,22.68267632,22.25516701,"","late",45714,FALSE,45641,0.258810902053212,45611,3.88990541841076,9
"361","SW1_2_3_S151_L001","SW1_2_3_S151_L001",9,0.712789631917844,1.54715379039608,"SW1.2_3",24.93854168,40761,40615,"SW1.2","A.albopictus","Adult","F","9/13/19",29,3.17,2.71,6.99,NA,"N","C","SW",22.73254204,22.55797005,23.73515892,"","late",40761,FALSE,40693,0.324404541652263,40679,3.51327248033889,9
"362","SW1_3_1_S152_L001","SW1_3_1_S152_L001",9,0.494850377725998,1.28156660694843,"SW1.3_1",25.71484268,46324,46203,"SW1.3","A.albopictus","Adult","M","9/13/19",29,2.66,2.58,6.01,NA,"D","C","SW",23.13561249,23.3866539,23.03475761,"","late",46324,FALSE,46290,0.225216112558655,46248,3.88043239633957,9
"363","SW1_4_1_S153_L001","SW1_4_1_S153_L001",7,0.655076360876905,1.60652327474654,"SW1.4_1",24.74800122,46069,45933,"SW1.4","A.albopictus","Adult","M","9/6/19",22,2.85,2.72,5.67,NA,"D","C","SW",24.26335907,24.63942719,23.06074142,"","late",46069,FALSE,46049,0.33664265598025,46047,3.33395736872905,7
"364","SW1_4_2_S154_L001","SW1_4_2_S154_L001",7,0.694098826297972,1.81378084153953,"SW1.4_2",24.30484075,42887,42590,"SW1.4","A.albopictus","Adult","M","9/9/19",25,2.22,2.31,6.41,NA,"D","C","SW",23.57344437,23.53178024,23.24720192,"","late",42887,FALSE,42874,0.356696236275317,42681,3.33395736872905,7
"365","SW1_4_3_S155_L001","SW1_4_3_S155_L001",21,0.784240532716223,1.43862857728717,"SW1.4_3",27.19844526,85592,81113,"SW1.4","A.albopictus","Adult","F","9/11/19",27,2.31,2.41,6.78,NA,"D","C","SW",22.99076653,22.83268547,25.42762375,"","late",85592,FALSE,84550,0.257590656254991,82597,5.93912208110468,22
"366","SW1_4_4_S156_L001","SW1_4_4_S156_L001",10,0.456937850416697,1.24920706035415,"SW1.4_4",27.0334868,79090,78762,"SW1.4","A.albopictus","Adult","M","9/11/19",27,2.21,2.28,6.03,NA,"D","C","SW",22.76736069,22.8860836,24.47917175,"","late",79090,FALSE,78915,0.198445587008705,78887,2.13181892812306,10
"367","SW1_4_5_S157_L001","SW1_4_5_S157_L001",10,0.149427336078536,1.05083713630675,"SW1.4_5",23.84748305,82324,82152,"SW1.4","A.albopictus","Adult","M","9/11/19",27,2.43,2.57,5.87,NA,"D","C","SW",20.08437729,20.07344818,24.67737579,"","late",82324,FALSE,82247,0.0648954675044108,82157,4.76728443396072,11
"368","SW1_5_1_S158_L001","SW1_5_1_S158_L001",14,1.18284411782719,2.520055353945,"SW1.5_1",23.43718307,57871,57520,"SW1.5","A.albopictus","Adult","F","9/3/19",19,2.31,2.21,6.73,NA,"N","H","SW",22.45518875,21.90499878,24.04989243,"","mid",57871,FALSE,57866,0.448207056570324,57852,3.749122742773,14
"369","SW1_8_1_S159_L001","SW1_8_1_S159_L001",6,0.726371052512353,1.55122180425249,"SW1.8_1",27.79796652,39969,39722,"SW1.8","A.albopictus","Adult","F","9/3/19",19,2.61,2.45,6.76,NA,"D","H","SW",19.95973206,19.5988884,23.94446945,"","mid",39969,FALSE,39869,0.405395403226358,39858,1.87749359419832,6
"370","SW1_8_2_S160_L001","SW1_8_2_S160_L001",11,0.870698258320105,1.93439802967783,"SW1.8_2",24.37557522,80476,79764,"SW1.8","A.albopictus","Adult","F","9/5/19",21,2.41,2.29,5.12,NA,"D","H","SW",19.22801208,20.21088028,23.86969948,"","late",80476,FALSE,80453,0.36310937687616,80390,3.90596337609846,11
"371","SW2_1_1_S161_L001","SW2_1_1_S161_L001",7,1.3278538163407,3.2522560872385,"SW2.1_1",27.2732511,37238,37181,"SW2.1","A.albopictus","Adult","F","9/1/19",17,3.18,3.05,7.12,NA,"N","C","SW",20.71426582,20.94275665,23.05601692,"","mid",37238,FALSE,37191,0.682381875126835,37181,2.06547070725752,7
"372","SW2_1_2_S162_L001","SW2_1_2_S162_L001",6,0.760153806683575,1.97755217895535,"SW2.1_2",27.76447361,44655,44403,"SW2.1","A.albopictus","Adult","F","9/5/19",21,2.4,3.02,6.36,NA,"N","C","SW",24.09288788,24.15967751,22.64419556,"","late",44655,FALSE,44479,0.424249917323486,44411,2.06070664509325,6
"373","SW2_1_3_S163_L001","SW2_1_3_S163_L001",9,0.234986540937974,1.09903931490625,"SW2.1_3",25.91683056,50095,49926,"SW2.1","A.albopictus","Adult","M","9/6/19",22,2.48,2.63,5.34,NA,"N","C","SW",22.53759956,23.02482033,22.9607029,"","late",50095,FALSE,49973,0.106946983645549,49952,3.37734724971856,10
"374","SW2_1_4_S164_L001","SW2_1_4_S164_L001",8,0.755938681340677,2.03480655472127,"SW2.1_4",27.1214945,46270,46112,"SW2.1","A.albopictus","Adult","M","9/6/19",22,1.9,1.82,6.16,NA,"N","C","SW",26.13970947,25.61489868,23.32988167,"","late",46270,FALSE,46163,0.363529662262112,46120,2.6381091207436,8
"375","SW2_1_5_S165_L001","SW2_1_5_S165_L001",5,0.455590188389506,1.31815543148476,"SW2.1_5",26.27475238,38524,38451,"SW2.1","A.albopictus","Adult","F","9/7/19",23,2.62,3.06,7.51,NA,"N","C","SW",23.23168755,23.33774376,22.77463913,"","late",38524,FALSE,38467,0.283074099888995,38451,1.42216342450745,5
"376","SW2_1_6_S166_L001","SW2_1_6_S166_L001",13,0.880925481791763,1.69613135643487,"SW2.1_6",27.16132709,34889,34621,"SW2.1","A.albopictus","Adult","M","9/9/19",25,2.64,2.77,6.84,NA,"N","C","SW",24.14352226,25.14865494,23.21735764,"","late",34889,FALSE,34832,0.343447514559739,34801,3.94083376201755,13
"377","SW2_1_8_S167_L001","SW2_1_8_S167_L001",13,0.507731935479416,1.26862893451964,"SW2.1_8",25.69528862,125378,124840,"SW2.1","A.albopictus","Adult","M","9/22/19",38,2.24,2.23,6.91,NA,"N","C","SW",24.23282814,25.739645,23.16219902,"was listed as day 34, changed to 38 based on 9/22 date","late",125378,FALSE,125320,0.197950081939202,125308,4.1291886800946,13
"378","SW2_2_1_S168_L001","SW2_2_1_S168_L001",9,1.0975971180646,2.40375064130408,"SW2.2_1",26.913171,31161,31057,"SW2.2","A.albopictus","Adult","F","9/17/19",33,3.47,2.84,6.94,NA,"N","C","SW",23.06884193,23.4920845,24.28453064,"","late",31161,FALSE,31100,0.499537975947483,31078,4.59417374443982,9
"379","SW2_2_3_S169_L001","SW2_2_3_S169_L001",8,0.966774116287664,1.90949685646551,"SW2.2_3",27.91014186,56769,56571,"SW2.2","A.albopictus","Adult","F","9/22/19",38,2.41,2.45,7.01,NA,"N","C","SW",23.70467949,23.59632874,25.41029549,"was listed as day 34, changed to 38 based on 9/22 date","late",56769,FALSE,56734,0.464920074409341,56639,3.17999154477161,9
"380","SW2_3_1_S170_L001","SW2_3_1_S170_L001",7,0.628186056936171,1.66758270037425,"SW2.3_1",29.88620884,33730,33341,"SW2.3","A.albopictus","Adult","F","9/10/19",26,2.98,3.66,7.17,NA,"D","C","SW",22.45298386,22.25155067,25.26425552,"","late",33730,FALSE,33478,0.322823773359288,33358,3.66222608339285,7
"381","SW2_3_2_S171_L001","SW2_3_2_S171_L001",10,1.27873036757809,2.90546752394342,"SW2.3_2",25.47838225,46048,45938,"SW2.3","A.albopictus","Adult","M","9/11/19",27,2.51,2.5,6.98,NA,"D","C","SW",20.08098984,20.63186646,24.14100266,"","late",46048,FALSE,46036,0.555345542481283,46032,3.7580751782653,10
"382","SW2_3_3_S172_L001","SW2_3_3_S172_L001",8,0.681041995477051,1.47391765248813,"SW2.3_3",27.31284657,30824,30693,"SW2.3","A.albopictus","Adult","M","9/12/19",28,2.98,2.92,5.97,NA,"D","C","SW",20.30617905,20.28045845,24.81819344,"","late",30824,FALSE,30747,0.327511969837288,30715,2.3737260666912,8
"383","SW2_3_4_S173_L001","SW2_3_4_S173_L001",7,0.20758548006044,1.07956980796006,"SW2.3_4",26.85051437,44035,43908,"SW2.3","A.albopictus","Adult","M","9/13/19",29,2.61,2.54,7.01,NA,"D","C","SW",22.63306618,22.53680229,22.10288048,"","late",44035,FALSE,43943,0.106677834103089,43908,3.61534865052756,7
"384","SW2_4_1_S174_L001","SW2_4_1_S174_L001",10,0.730118319086286,1.4711400609277,"SW2.4_1",28.87432037,42858,42621,"SW2.4","A.albopictus","Adult","M","9/9/19",25,2.66,2.77,6.84,NA,"D","C","SW",24.73001099,24.75305557,23.29416275,"","late",42858,FALSE,42769,0.317086357115652,42706,2.29688019515723,10
"385","SW2_4_2_S175_L001","SW2_4_2_S175_L001",9,1.3750034416097,3.58441161238635,"SW2.4_2",27.44338898,28271,28101,"SW2.4","A.albopictus","Adult","F","9/12/19",28,2.59,2.47,7.8,NA,"D","C","SW",25.37465477,25.26083946,23.01518631,"","late",28271,FALSE,28207,0.625791034650028,28175,2.41718109139682,9
"386","SW2_4_3_S176_L001","SW2_4_3_S176_L001",10,0.626318651117637,1.43955911817136,"SW2.4_3",26.1408127,37659,37477,"SW2.4","A.albopictus","Adult","M","9/12/19",28,2.58,2.21,7.12,NA,"D","C","SW",22.58162689,22.13149452,23.10393715,"","late",37659,FALSE,37595,0.272006734093478,37595,3.54960213361153,10
"387","SW2_4_4_S177_L001","SW2_4_4_S177_L001",11,0.694443625048325,1.62316831664667,"SW2.4_4",26.91531175,53609,53379,"SW2.4","A.albopictus","Adult","M","9/15/19",31,2.35,2.24,5.6,NA,"D","C","SW",26.6020298,26.35889816,23.3337574,"","late",53609,FALSE,53526,0.289605485663225,53523,4.10129136952436,11
"388","SW2_4_5_S178_L001","SW2_4_5_S178_L001",7,0.316720595007021,1.14370471612658,"SW2.4_5",26.32792208,37215,37082,"SW2.4","A.albopictus","Adult","M","9/16/19",32,2.72,2.71,7.12,NA,"D","C","SW",23.76101875,24.07833862,22.99433899,"","late",37215,FALSE,37128,0.162762188768469,37090,3.5419700517437,7
"389","SW2_5_1_S179_L001","SW2_5_1_S179_L001",8,0.84585228483092,1.90804812898158,"SW2.5_1",27.08539348,54315,54088,"SW2.5","A.albopictus","Adult","F","9/8/19",24,1.98,2.5,5.54,NA,"N","H","SW",23.92022324,23.36252403,24.87836266,"","late",54315,FALSE,54163,0.406768965550056,54106,2.0315653474907,8
"390","SW2_6_1_S180_L001","SW2_6_1_S180_L001",8,0.890792922320614,2.11556812726738,"SW2.6_1",25.89644097,50126,50001,"SW2.6","A.albopictus","Adult","M","9/6/19",22,2.29,2.5,5.67,NA,"N","H","SW",21.88576317,22.35580063,25.1097126,"","late",50126,FALSE,50104,0.428380843830313,50087,3.62703637163079,8
"391","SW2_8_1_S181_L001","SW2_8_1_S181_L001",9,0.818180910969383,1.86369147832343,"SW2.8_1",27.92636199,42076,41859,"SW2.8","A.albopictus","Adult","F","9/4/19",20,2.68,2.9,6.55,NA,"D","H","SW",23.96713448,23.99742699,23.8000412,"","mid",42076,FALSE,41959,0.372370179820806,41942,3.15163523930291,9
"392","SW3_1_1_S182_L001","SW3_1_1_S182_L001",8,0.400140218059193,1.19026240254256,"SW3.1_1",27.65786955,36618,36401,"SW3.1","A.albopictus","Adult","M","9/3/19",19,2.74,2.42,6.34,NA,"N","C","SW",21.30607224,20.65884972,24.27055931,"","mid",36618,FALSE,36450,0.192426769418075,36426,3.17702483477506,8
"393","SW3_2_1_S183_L001","SW3_2_1_S183_L001",6,0.0492001134852031,1.01340669161583,"SW3.2_1",25.34214495,52301,52224,"SW3.2","A.albopictus","Adult","M","9/12/19",28,2.52,2.54,6.67,NA,"N","C","SW",19.21381378,18.86706543,24.80766106,"","late",52301,FALSE,52236,0.0274591061636192,52236,1.61650765415249,6
"394","SW3_2_2_S184_L001","SW3_2_2_S184_L001",9,0.733839861143358,1.56091483879237,"SW3.2_2",28.33852435,40856,38131,"SW3.2","A.albopictus","Adult","M","9/12/19",28,2.31,2.34,6.71,NA,"N","C","SW",21.19233894,18.81298447,23.9791832,"","late",40856,FALSE,39860,0.333984913837538,39016,4.43244782956361,10
"395","SW3_2_3_S185_L001","SW3_2_3_S185_L001",10,0.435981786178802,1.21127925365024,"SW3.2_3",26.35634478,45625,45512,"SW3.2","A.albopictus","Adult","M","9/16/19",32,2.45,2.35,6.66,NA,"N","C","SW",23.55317688,23.08093452,22.94342613,"","late",45625,FALSE,45567,0.189344483947777,45542,4.01076334435458,10
"396","SW3_2_5_S186_L001","SW3_2_5_S186_L001",10,0.552409190689128,1.36380467877258,"SW3.2_5",26.09778857,58484,58327,"SW3.2","A.albopictus","Adult","F","9/22/19",38,2.32,2.4,7.21,NA,"N","C","SW",22.74755287,22.70573044,22.37865067,"was listed as day 34, changed to 38 based on 9/22 date","late",58484,FALSE,58424,0.23990826326893,58418,4.22020733503622,10
