"","sample_name","Observed","Shannon","InvSimpson","orgname","X16scq","totsum","rspsum","mesocosm","type","stage","sex","date.collected","day","abdomen.length.mm","wing.length","hindleg.length","special","dispersal","temperature","infusion","Wolb_ct1","Wolb_ct2","Act_ct","notes","newday","lib_size","is.neg","even","lib_size_clean"
"203","M_D5_SW2_8_S421_L001",23,1.72287065842923,3.46066826223753,"M_D5_SW2.8",NA,44369,40749,"SW2.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",44369,FALSE,0.549473397104861,9200
"204","M_D5_SW3_1_S422_L001",20,1.54018720348216,2.69308126296348,"M_D5_SW3.1",NA,44526,40662,"SW3.1","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","early",44526,FALSE,0.514127119128359,9200
"205","M_D5_SW3_2_S423_L001",20,1.55855852196185,2.74089287823804,"M_D5_SW3.2",NA,47849,43372,"SW3.2","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","early",47849,FALSE,0.520259615894463,9200
"206","M_D5_SW3_3_S424_L001",20,1.53710406575897,2.69792038278849,"M_D5_SW3.3",NA,45819,42145,"SW3.3","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","early",45819,FALSE,0.513097942472483,9200
"207","M_D5_SW3_4_S425_L001",19,1.62225074398917,2.96438299436025,"M_D5_SW3.4",NA,37502,33678,"SW3.4","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","early",37502,FALSE,0.550954105507878,9200
"208","M_D5_SW3_5_S426_L001",22,1.62589209537784,2.98649338606743,"M_D5_SW3.5",NA,33156,29877,"SW3.5","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","early",33156,FALSE,0.526001218007006,9200
"209","M_D5_SW3_6_S427_L001",20,1.6840744480532,3.27291788827502,"M_D5_SW3.6",NA,37989,34268,"SW3.6","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","early",37989,FALSE,0.562157861341627,9200
"210","M_D5_SW3_7_S428_L001",22,1.6875507734661,3.30200666346817,"M_D5_SW3.7",NA,44036,40418,"SW3.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",44036,FALSE,0.545948753189277,9200
"211","M_D5_SW3_8_S429_L001",20,1.70661757257187,3.43209639454705,"M_D5_SW3.8",NA,43600,39943,"SW3.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",43600,FALSE,0.569682941175255,9200
"212","OL1_1_1_S1_L001",14,0.279004639914061,1.136496415189,"OL1.1_1",28.64908028,47263,46749,"OL1.1","A.albopictus","Adult","M","8/29/19",14,2.56,2.5,6.92,"","N","C","OL",21.64093399,21.48554802,23.39183235,"","mid",47263,FALSE,0.105721325862495,9200
"213","OL1_1_2_S2_L001",11,0.718120682389813,1.97786335329065,"OL1.1_2",27.96472877,51746,51500,"OL1.1","A.albopictus","Adult","F","8/30/19",15,2.88,2.71,7.41,"","N","C","OL",21.3106842,20.71905899,23.19894028,"","mid",51746,FALSE,0.299479585508235,9200
"214","OL1_1_4_S4_L001",14,0.749680108639938,1.96360154590007,"OL1.1_4",28.13919224,73724,73364,"OL1.1","A.albopictus","Adult","F","8/31/19",16,2.85,2.78,7.82,"","N","C","OL",21.39477539,21.3096447,23.15345383,"","mid",73724,FALSE,0.284071172015514,9200
"215","OL1_1_5_S5_L001",11,0.313595491689735,1.14441466556577,"OL1.1_5",32.15191463,60209,58692,"OL1.1","A.albopictus","Adult","M","8/31/19",16,2.61,2.41,7.31,"","N","C","OL",27.97010422,28.59294701,25.02994919,"","mid",60209,FALSE,0.130779477839233,9200
"216","OL1_1_6_S462_L001",16,0.480760504677989,1.34704406903053,"OL1.1_6",28.39961614,34042,33647,"OL1.1","A.albopictus","Adult","M","9/2/19",18,2.6,2.54,6.91,"","N","C","OL",24.02267265,24.72494507,23.1812439,"","mid",34042,FALSE,0.173397698988552,9200
"217","OL1_1_7_S6_L001",9,0.107351205294649,1.0386616520645,"OL1.1_7",28.34080196,66369,66200,"OL1.1","A.albopictus","Adult","M","9/5/19",21,2.14,2.33,5.97,"","N","C","OL",23.28539848,23.56788635,23.95807076,"","late",66369,FALSE,0.0488576390424303,9200
"218","OL1_1_8_S7_L001",10,0.331886950054512,1.20773722354854,"OL1.1_8",25.15219244,82795,82641,"OL1.1","A.albopictus","Adult","M","9/7/19",23,2.35,2.62,6.05,"","N","C","OL",21.84471512,21.69595718,23.34496498,"","late",82795,FALSE,0.144136671024375,9200
"219","OL1_2_1_S8_L001",14,1.48239552016202,4.05828899774071,"OL1.2_1",27.41491402,61206,61026,"OL1.2","A.albopictus","Adult","F","9/4/19",20,2.24,2.7,7.07,"","N","C","OL",24.3219738,24.42866516,23.37666893,"","mid",61206,FALSE,0.561714027022725,9200
"220","OL1_3_1_S9_L001",14,0.715577949318305,1.95434300086597,"OL1.3_1",29.10323895,45797,45478,"OL1.3","A.albopictus","Adult","M","8/31/19",16,2.21,2.31,5.98,"","D","C","OL",25.50611877,25.36514854,23.534235,"","mid",45797,FALSE,0.271149073302863,9200
"221","OL1_3_2_S10_L001",14,0.325049931698141,1.18706177834701,"OL1.3_2",28.40578902,42557,42211,"OL1.3","A.albopictus","Adult","M","8/31/19",16,2.5,2.48,6.92,"","D","C","OL",25.60328102,25.01073456,23.71788788,"","mid",42557,FALSE,0.123168954327161,9200
"222","OL1_3_3_S11_L001",38,0.825021743458845,1.99916131592621,"OL1.3_3",NA,58920,57545,"OL1.3","A.albopictus","Adult","F","9/3/19",19,2.51,2.64,6.99,"","D","C","OL",25.36527252,25.52601814,23.78507042,"","mid",58920,FALSE,0.22680472907916,9200
"223","OL1_3_4_S12_L001",9,0.580739727644759,1.57046609370383,"OL1.3_4",26.94695672,50631,50395,"OL1.3","A.albopictus","Adult","F","9/3/19",19,2.57,2.86,7.11,"","D","C","OL",20.80209351,20.25452995,22.60593605,"","mid",50631,FALSE,0.264306040281423,9200
"224","OL1_4_1_S13_L001",22,0.733435130728252,1.66259627844795,"OL1.4_1",27.56954199,43353,41983,"OL1.4","A.albopictus","Adult","M","8/30/19",15,2.97,2.41,7.29,"","D","C","OL",20.44104195,20.35607338,23.27729607,"","mid",43353,FALSE,0.237277598672706,9200
"225","OL1_4_2_S14_L001",11,0.66436730254695,1.73474865103002,"OL1.4_2",27.12844311,45006,44817,"OL1.4","A.albopictus","Adult","F","9/2/19",18,2.91,2.95,7.01,"","D","C","OL",20.28046608,20.16711044,22.61404037,"","mid",45006,FALSE,0.27706268496523,9200
"226","OL1_4_3_S15_L001",18,0.974171275550741,2.27393465328649,"OL1.4_3",27.19070286,49560,48760,"OL1.4","A.albopictus","Adult","F","9/3/19",19,2.54,2.17,6.43,"","D","C","OL",19.84744835,19.86358833,23.31805229,"","mid",49560,FALSE,0.337040130872237,9200
"227","OL1_4_4_S16_L001",62,0.944140106476339,1.67427468636329,"OL1.4_4",28.37336742,49021,47291,"OL1.4","A.albopictus","Adult","M","9/3/19",19,2.53,2.42,7.12,"","D","C","OL",25.24251366,25.17086601,23.57708549,"","mid",49021,FALSE,0.228764081416269,9200
"228","OL1_4_5_S17_L001",6,0.176000323163943,1.08060051667106,"OL1.4_5",27.00019151,56036,55898,"OL1.4","A.albopictus","Adult","M","9/5/19",21,2.44,2.31,6.75,"","D","C","OL",23.11450005,22.82937241,23.14491653,"","late",56036,FALSE,0.0982276506342503,9200
"229","OL1_5_1_S18_L001",16,0.445093636656318,1.31364675976548,"OL1.5_1",30.21332177,26699,26453,"OL1.5","A.albopictus","Adult","M","8/24/19",9,2.18,2.65,7.69,"","N","H","OL",24.95443153,25.24487877,23.28533745,"","early",26699,FALSE,0.160533595583826,9200
"230","OL1_5_2_S19_L001",8,0.528395287737278,1.4724499294828,"OL1.5_2",29.01150377,43710,43525,"OL1.5","A.albopictus","Adult","M","8/26/19",11,2.31,2.6,7.32,"","N","H","OL",24.75453377,24.7155056,23.88456726,"","early",43710,FALSE,0.254104420415889,9200
"231","OL1_5_3_S20_L001",13,0.131413385331195,1.04403436984829,"OL1.5_3",30.09089708,49584,48989,"OL1.5","A.albopictus","Adult","M","8/26/19",11,2.4,2.48,6.92,"","N","H","OL",26.58118629,25.8832016,24.10007477,"","early",49584,FALSE,0.0512343001817594,9200
"232","OL1_5_4_S21_L001",8,0.275904007098293,1.15377478741454,"OL1.5_4",27.65503346,57151,57025,"OL1.5","A.albopictus","Adult","M","8/26/19",11,2.51,2.69,7.41,"","N","H","OL",24.10000229,23.5989666,23.86557961,"","early",57151,FALSE,0.132681780934034,9200
"233","OL1_6_1_S22_L001",8,0.735092243215717,1.90943046138057,"OL1.6_1",27.53781747,36187,35963,"OL1.6","A.albopictus","Adult","F","8/27/19",12,2.8,2.28,6.91,"","N","H","OL",24.61274338,24.51101875,23.64982986,"","early",36187,FALSE,0.353504644627753,9200
"234","OL1_6_2_S23_L001",81,0.473026103931517,1.16191244418661,"OL1.6_2",28.69459292,50426,48291,"OL1.6","A.albopictus","Adult","M","8/30/19",15,2.7,2.4,6.91,"","N","H","OL",25.1973114,24.87471581,23.66290283,"","mid",50426,FALSE,0.107641728754232,9200
"235","OL1_6_3_S24_L001",10,0.415992515771494,1.28484434408302,"OL1.6_3",28.34357659,66455,65982,"OL1.6","A.albopictus","Adult","M","9/1/19",17,2.42,2.27,6.84,"","N","H","OL",21.03888702,20.92921448,23.33987999,"","mid",66455,FALSE,0.180663254112611,9200
"236","OL1_6_4_S25_L001",12,0.701820164173869,1.8840857218045,"OL1.6_4",27.51340267,49646,49278,"OL1.6","A.albopictus","Adult","F","9/4/19",20,2.33,2.74,6.35,"","N","H","OL",22.61651421,20.3595314,23.25758743,"","mid",49646,FALSE,0.282433211015691,9200
"237","OL1_7_1_S26_L001",15,0.758772696630366,2.04254093443641,"OL1.7_1",26.83936009,67819,67481,"OL1.7","A.albopictus","Adult","F","8/26/19",11,2.29,2.71,7.8,"","D","H","OL",20.13662529,20.33398819,23.03606987,"","early",67819,FALSE,0.28019151798646,9200
"238","OL1_7_2_S27_L001",13,0.555973285049778,1.48949621837957,"OL1.7_2",28.46153293,41144,40782,"OL1.7","A.albopictus","Adult","M","8/28/19",13,2.76,2.3,6.57,"","D","H","OL",23.07793427,20.60719299,23.37525749,"","mid",41144,FALSE,0.216757996968802,9200
"239","OL1_7_3_S28_L001",11,0.725545576380145,1.98916777817057,"OL1.7_3",26.84866514,41689,41523,"OL1.7","A.albopictus","Adult","F","9/1/19",17,2.72,2.9,8.24,"","D","H","OL",24.6217308,24.5080471,22.90132523,"","mid",41689,FALSE,0.302576006805095,9200
"240","OL1_8_1_S29_L001",11,0.730670386074983,1.96729685091651,"OL1.8_1",29.29926453,43508,43195,"OL1.8","A.albopictus","Adult","M","8/27/19",12,2.57,2.33,5.83,"","D","H","OL",24.62662315,24.34645462,22.28561783,"","early",43508,FALSE,0.304713218447728,9200
"241","OL2_1_1_S30_L001",34,0.65605516554765,1.29869348734676,"OL2.1_1",29.7931032,30454,27155,"OL2.1","A.albopictus","Adult","M","8/29/19",14,2.35,2.24,5.95,"","N","C","OL",25.10674858,25.28806686,23.17961693,"","mid",30454,FALSE,0.186043134548491,9200
"242","OL2_1_2_S31_L001",7,0.690194919860844,1.81991838749726,"OL2.1_2",30.19182173,16202,16054,"OL2.1","A.albopictus","Adult","F","8/29/19",14,2.92,2.74,7,"","N","C","OL",25.6781559,25.96525764,22.60851288,"","mid",16202,FALSE,0.354690025228511,9200
"243","OL2_1_3_S32_L001",16,0.625337005963432,1.61162981320175,"OL2.1_3",28.26624527,20923,20702,"OL2.1","A.albopictus","Adult","M","8/29/19",14,2.16,2.04,5.94,"","N","C","OL",24.40324593,24.43476295,22.69040489,"","mid",20923,FALSE,0.225542649346949,9200
"244","OL2_1_4_S33_L001",57,0.690452897240319,1.59374576802503,"OL2.1_4",28.46084672,47266,46191,"OL2.1","A.albopictus","Adult","M","8/31/19",16,2.41,2.17,6.6,"","N","C","OL",24.67560768,24.06527519,23.30807304,"","mid",47266,FALSE,0.170775202069135,9200
"245","OL2_1_5_S34_L001",12,0.539556038635713,1.4867811907424,"OL2.1_5",26.25976609,43058,42925,"OL2.1","A.albopictus","Adult","F","9/10/19",26,2.65,2.82,5.8,"","N","C","OL",23.20742035,22.77775574,22.88536644,"","late",43058,FALSE,0.217133323170005,9200
"246","OL2_2_1_S35_L001",12,0.395412561382725,1.24859632488417,"OL2.2_1",30.13726722,45163,44508,"OL2.2","A.albopictus","Adult","M","8/30/19",15,2.2,2.28,6.79,"","N","C","OL",25.71555901,25.69972801,25.53823471,"","mid",45163,FALSE,0.159125720644862,9200
"247","OL2_2_2_S36_L001",18,1.22448933943517,2.71041328358692,"OL2.2_2",27.8862133,41705,40730,"OL2.2","A.albopictus","Adult","F","9/1/19",17,2.55,2.15,6.92,"","N","C","OL",21.34311867,20.81584358,23.03512192,"","mid",41705,FALSE,0.423644237489521,9200
"248","OL2_3_1_S37_L001",11,0.308618070276903,1.14370817540008,"OL2.3_1",28.66491126,56235,55808,"OL2.3","A.albopictus","Adult","M","9/4/19",20,2.31,2.03,5.45,"","D","C","OL",20.94627571,20.84897804,23.37038231,"","mid",56235,FALSE,0.128703731884313,9200
"249","OL2_3_2_S38_L001",10,0.41404968335027,1.26403698586558,"OL2.3_2",26.59982736,42832,42649,"OL2.3","A.albopictus","Adult","F","9/4/19",20,2.35,2.6,7.06,"","D","C","OL",19.93500519,19.50575447,23.30161476,"","mid",42832,FALSE,0.179819492712811,9200
"250","OL2_3_3_S39_L001",16,0.859353619391194,2.12403853001878,"OL2.3_3",28.07617795,48146,47607,"OL2.3","A.albopictus","Adult","F","9/4/19",20,2.31,2.78,7.38,"","D","C","OL",21.16430855,21.16604233,23.33319855,"","mid",48146,FALSE,0.309946301266414,9200
"251","OL2_3_4_S40_L001",7,0.254649560003493,1.13833779119539,"OL2.3_4",28.63576391,52116,51844,"OL2.3","A.albopictus","Adult","M","9/5/19",21,1.96,1.85,5.76,"","D","C","OL",24.40167046,24.1094799,24.41600227,"","late",52116,FALSE,0.130863986770982,9200
"252","OL2_4_1_S41_L001",9,0.56941617899091,1.52383953696018,"OL2.4_1",28.37259563,30768,30564,"OL2.4","A.albopictus","Adult","M","8/30/19",15,2.23,2.24,6.58,"","D","C","OL",24.13054848,25.99279976,21.67697525,"","mid",30768,FALSE,0.259152471196748,9200
"253","OL2_4_2_S42_L001",7,0.438474547379128,1.27696132448649,"OL2.4_2",29.99130615,34793,34547,"OL2.4","A.albopictus","Adult","M","8/31/19",16,2.72,2.47,7.11,"","D","C","OL",25.14788437,24.00296021,22.95612526,"","mid",34793,FALSE,0.225331343069461,9200
"254","OL2_4_3_S43_L001",12,1.03509149387136,2.40026915683626,"OL2.4_3",28.22859641,42469,42209,"OL2.4","A.albopictus","Adult","F","9/1/19",17,2.71,2.64,7.1,"","D","C","OL",24.29014778,24.14382744,22.57348251,"","mid",42469,FALSE,0.416551460377665,9200
"255","OL2_4_4_S44_L001",12,0.702806789154791,1.85140060293013,"OL2.4_4",27.93981095,35753,35582,"OL2.4","A.albopictus","Adult","F","9/1/19",17,2.82,2.84,6.99,"","D","C","OL",24.61748314,26.60848045,22.2977047,"","mid",35753,FALSE,0.282830258116437,9200
"256","OL2_5_1_S45_L001",18,0.397057457970397,1.20965924339302,"OL2.5_1",27.58748004,45697,44559,"OL2.5","A.albopictus","Adult","M","8/25/19",10,2.56,2.41,6.83,"","N","H","OL",23.51140594,23.33215523,22.76675034,"","early",45697,FALSE,0.137372452829184,9200
"257","OL2_5_2_S46_L001",11,0.639289295786446,1.69779484452079,"OL2.5_2",27.55639254,37611,37318,"OL2.5","A.albopictus","Adult","M","8/26/19",11,2.7,2.3,6.38,"","N","H","OL",25.2057972,25.03152084,22.76675034,"","early",37611,FALSE,0.266604343833744,9200
"258","OL2_5_3_S47_L001",7,0.470792351199242,1.3858744809029,"OL2.5_3",25.56388409,39076,38998,"OL2.5","A.albopictus","Adult","F","8/29/19",14,2.42,2.31,7,"","N","H","OL",23.20717049,22.77883911,24.95811081,"","mid",39076,FALSE,0.241939408881648,9200
"259","OL2_6_1_S48_L001",11,0.679860701400543,1.81483377889389,"OL2.6_1",27.16537929,40723,40574,"OL2.6","A.albopictus","Adult","F","8/26/19",11,2.51,2.34,8.01,"","N","H","OL",20.86472511,20.58048248,23.16298676,"","early",40723,FALSE,0.283523934140434,9200
"260","OL2_6_2_S49_L001",7,0.303204045540422,1.18397506535084,"OL2.6_2",28.24677196,44274,44085,"OL2.6","A.albopictus","Adult","F","8/26/19",11,2.53,2.29,6.94,"","N","H","OL",20.88964653,20.95249176,22.88038254,"","early",44274,FALSE,0.155816056403025,9200
"261","OL2_6_3_S50_L001",7,0.791124714936116,1.85637296743719,"OL2.6_3",23.3574178,60309,59908,"OL2.6","A.albopictus","Adult","F","8/27/19",12,2.41,2.42,6.82,"","N","H","OL",22.01608658,21.9900856,23.08376503,"","early",60309,FALSE,0.406557679613412,9200
"262","OL2_6_4_S51_L001",7,0.508778760359337,1.43970430269851,"OL2.6_4",23.3922353,42230,42166,"OL2.6","A.albopictus","Adult","M","8/28/19",13,2.99,2.29,7.01,"","N","H","OL",18.73077965,18.87846756,23.35840797,"","mid",42230,FALSE,0.2614605615816,9200
"263","OL2_6_5_S52_L001",15,0.278705815313038,1.12963573731848,"OL2.6_5",28.58357139,42005,41620,"OL2.6","A.albopictus","Adult","M","8/29/19",14,2.18,2.52,6,"","N","H","OL",25.95645905,25.04725075,23.423069,"","mid",42005,FALSE,0.10291752169129,9200
"264","OL2_6_6_S53_L001",11,0.540365570765349,1.48612156649995,"OL2.6_6",27.96190978,37860,37699,"OL2.6","A.albopictus","Adult","F","8/30/19",15,2.57,2.41,6.91,"","N","H","OL",23.20103264,22.89125061,21.80788231,"","mid",37860,FALSE,0.225349946219601,9200
"265","OL2_7_1_S54_L001",7,0.687391850888846,1.81517775981758,"OL2.7_1",27.28814086,32615,32585,"OL2.7","A.albopictus","Adult","F","8/26/19",11,2.41,2.35,7.41,"","D","H","OL",23.90813065,24.20987511,22.46909523,"","early",32615,FALSE,0.353249532730253,9200
"266","OL2_7_2_S55_L001",7,0.913000897186351,2.18734688054977,"OL2.7_2",27.23841515,32024,31909,"OL2.7","A.albopictus","Adult","F","8/26/19",11,2.61,2.41,7.42,"","D","H","OL",24.28785324,23.90933037,23.03100204,"","early",32024,FALSE,0.469189647646161,9200
"267","OL2_7_4_S57_L001",14,0.242762610404604,1.0903501435851,"OL2.7_4",28.94790904,40415,39279,"OL2.7","A.albopictus","Adult","M","8/27/19",12,2.18,2.17,5.98,"","D","H","OL",24.94829941,24.68060684,23.17082024,"","early",40415,FALSE,0.0919883807298706,9200
"268","OL2_7_5_S58_L001",9,0.0820149286818804,1.02496834514114,"OL2.7_5",26.58711782,18107,18047,"OL2.7","A.albopictus","Adult","M","8/27/19",12,2.53,1.97,6.46,"","D","H","OL",23.12162781,22.93842125,23.85005188,"","early",18107,FALSE,0.037326602627625,9200
"269","OL2_7_6_S59_L001",6,0.80632344227977,2.09163268834406,"OL2.7_6",26.53720181,17404,17357,"OL2.7","A.albopictus","Adult","F","8/27/19",12,3.06,2.87,7.94,"","D","H","OL",24.00279808,24.3485508,24.60417747,"","early",17404,FALSE,0.450017681573721,9200
"270","OL2_7_7_S60_L001",11,0.634529322876889,1.48067376114192,"OL2.7_7",27.4662942,47111,46899,"OL2.7","A.albopictus","Adult","M","8/28/19",13,2.37,2.01,5.88,"","D","H","OL",20.76139069,20.09075737,23.19689369,"","mid",47111,FALSE,0.264619280948157,9200
"271","OL2_8_1_S61_L001",10,0.293313947763205,1.15569714726864,"OL2.8_1",29.89840048,39463,38987,"OL2.8","A.albopictus","Adult","M","8/24/19",9,2.23,2.39,7.25,"","D","H","OL",22.14682961,22.1801033,23.97679329,"","early",39463,FALSE,0.127384628978818,9200
"272","OL2_8_2_S62_L001",10,0.454053193178426,1.33208904297586,"OL2.8_2",27.44247246,39720,39533,"OL2.8","A.albopictus","Adult","M","8/25/19",10,2.82,2.25,6.37,"","D","H","OL",20.4536953,20.52005386,23.17061996,"","early",39720,FALSE,0.197192796287941,9200
"273","OL2_8_3_S63_L001",6,0.715234531780391,1.98297982922477,"OL2.8_3",27.97992719,19078,18986,"OL2.8","A.albopictus","Adult","F","8/25/19",10,2.77,2.24,7.14,"","D","H","OL",20.84132385,20.41249084,23.04937172,"","early",19078,FALSE,0.399179992663042,9200
"274","OL2_8_4_S64_L001",8,0.758223772933845,1.97829124532733,"OL2.8_4",27.45738933,31727,31460,"OL2.8","A.albopictus","Adult","F","8/26/19",11,2.53,2.41,7.52,"","D","H","OL",24.96729469,24.26771927,22.72518158,"","early",31727,FALSE,0.364628559031926,9200
"275","OL2_8_5_S65_L001",15,0.431812264781391,1.25916985537845,"OL2.8_5",30.36599752,39690,39008,"OL2.8","A.albopictus","Adult","M","8/26/19",11,2.49,2.36,7.91,"","D","H","OL",25.04980659,25.3310585,21.98945618,"","early",39690,FALSE,0.159455044299267,9200
"276","OL2_8_6_S66_L001",9,0.626209116054225,1.66841794042873,"OL2.8_6",28.65037662,23961,23831,"OL2.8","A.albopictus","Adult","M","8/27/19",12,2.69,2.61,6.13,"","D","H","OL",24.29928398,23.81716156,22.57346344,"","early",23961,FALSE,0.285000050751937,9200
"277","OL2_8_7_S67_L001",5,0.414301102982332,1.31566225656595,"OL2.8_7",26.20592444,44165,44141,"OL2.8","A.albopictus","Adult","F","8/27/19",12,2.44,2.8,6.12,"","D","H","OL",21.88799286,21.76529121,22.36457443,"","early",44165,FALSE,0.257419748709502,9200
"278","OL2_8_8_S68_L001",15,1.036970551327,2.54332838149541,"OL2.8_8",26.19823578,44222,43908,"OL2.8","A.albopictus","Adult","F","8/30/19",15,2.41,2.21,6.21,"","D","H","OL",23.95362091,23.55234909,23.41036034,"","mid",44222,FALSE,0.382921465379386,9200
"279","OL3_1_1_S69_L001",12,0.37119104423915,1.22030206628397,"OL3.1_1",29.2976292,43860,43572,"OL3.1","A.albopictus","Adult","M","8/28/19",13,2.75,2.58,6.55,"","N","C","OL",24.77500534,23.88071823,23.50351524,"","mid",43860,FALSE,0.149378265083245,9200
"280","OL3_1_2_S70_L001",13,0.883816070309583,2.14866824455683,"OL3.1_2",27.24812743,24408,24128,"OL3.1","A.albopictus","Adult","F","9/2/19",18,2.33,2.37,7,"","N","C","OL",24.88629532,25.39679527,23.42039108,"","mid",24408,FALSE,0.34457447190469,9200
"281","OL3_1_3_S71_L001",20,0.238206361038259,1.08798612149273,"OL3.1_3",27.01903838,46979,46616,"OL3.1","A.albopictus","Adult","M","9/9/19",25,2.21,2.24,5.49,"","N","C","OL",23.44360161,24.01220512,25.34917068,"","late",46979,FALSE,0.0795152367723644,9200
"282","OL3_2_1_S72_L001",9,0.733797951146183,1.63827100161226,"OL3.2_1",25.5696132,45036,44931,"OL3.2","A.albopictus","Adult","F","8/30/19",15,2.55,2.54,6.91,"","N","C","OL",21.45275879,21.32028389,22.68870735,"","mid",45036,FALSE,0.33396583977583,9200
"283","OL3_2_2_S73_L001",8,0.705836060756249,1.90327803663019,"OL3.2_2",27.60295157,42319,42182,"OL3.2","A.albopictus","Adult","F","9/1/19",17,2.85,2.74,7.23,"","N","C","OL",21.23829269,19.80386734,22.55931282,"","mid",42319,FALSE,0.339435394844547,9200
"284","OL3_2_3_S74_L001",8,0.69554355381,1.89618562904569,"OL3.2_3",27.67562499,29788,29623,"OL3.2","A.albopictus","Adult","F","9/2/19",18,2.55,2.76,7.63,"","N","C","OL",20.74279976,20.50073051,23.15066528,"","mid",29788,FALSE,0.334485745267991,9200
"285","OL3_2_4_S75_L001",10,0.606915386139318,1.51137740050801,"OL3.2_4",27.4288441,32651,32527,"OL3.2","A.albopictus","Adult","M","9/3/19",19,2.19,2.49,6.85,"","N","C","OL",23.51911736,24.54657936,23.00582123,"","mid",32651,FALSE,0.263580003182487,9200
"286","OL3_2_5_S76_L001",14,0.365774634804071,1.19699848669636,"OL3.2_5",28.29260119,53387,53030,"OL3.2","A.albopictus","Adult","M","9/3/19",19,2.21,2.32,6.54,"","N","C","OL",24.87580299,24.43319321,23.52405357,"","mid",53387,FALSE,0.138600488401439,9200
"287","OL3_2_6_S77_L001",10,0.668509258376973,1.71878800589765,"OL3.2_6",28.3185711,13425,13339,"OL3.2","A.albopictus","Adult","F","9/4/19",20,2.23,2.77,6.42,"","N","C","OL",24.14127541,24.1366539,23.37375641,"","mid",13425,FALSE,0.290329882014355,9200
"288","OL3_3_1_S78_L001",13,0.640359205363144,1.6853377961333,"OL3.3_1",28.25061269,31071,30914,"OL3.3","A.albopictus","Adult","F","8/30/19",15,2.57,3.05,6.31,"","D","C","OL",23.83854866,24.12313652,22.65111923,"","mid",31071,FALSE,0.249657640803049,9200
"289","OL3_3_2_S79_L001",9,0.440947386022732,1.33072303666469,"OL3.3_2",27.60364834,43605,43524,"OL3.3","A.albopictus","Adult","M","9/1/19",17,2.32,2.24,6.3,"","D","C","OL",23.36704636,22.82760429,23.50547028,"","mid",43605,FALSE,0.200683803818228,9200
"290","OL3_3_3_S80_L001",13,0.499554246587462,1.30896963088386,"OL3.3_3",27.37092366,67033,66743,"OL3.3","A.albopictus","Adult","M","9/2/19",18,2.35,2.31,4.62,"","D","C","OL",23.76592827,23.46290016,23.28615952,"","mid",67033,FALSE,0.194761836187619,9200
"291","OL3_3_4_S81_L001",7,0.394632912887484,1.25224791372154,"OL3.3_4",30.31547792,38063,37660,"OL3.3","A.albopictus","Adult","M","9/2/19",18,2.44,2.15,6.16,"","D","C","OL",25.88256073,25.74209785,24.21931458,"","mid",38063,FALSE,0.202801199777424,9200
"292","OL3_3_5_S82_L001",14,0.681034180342819,1.49763481986801,"OL3.3_5",27.51631044,34359,34083,"OL3.3","A.albopictus","Adult","M","9/3/19",19,2.63,2.6,6.26,"","D","C","OL",24.12549973,22.89544678,23.58956909,"","mid",34359,FALSE,0.258059638455109,9200
"293","OL3_3_6_S83_L001",11,1.15764683714979,2.74472121103949,"OL3.3_6",28.65100631,34746,34540,"OL3.3","A.albopictus","Adult","M","9/5/19",21,2.41,2.54,6.42,"","D","C","OL",26.14922142,26.21922874,25.82003593,"","late",34746,FALSE,0.482776228921292,9200
"294","OL3_4_1_S84_L001",10,0.81416138882896,2.05397927422312,"OL3.4_1",27.71467848,38462,38213,"OL3.4","A.albopictus","Adult","F","8/29/19",14,2.61,2.42,7.62,"","D","C","OL",21.3203125,20.93769646,22.80036926,"","mid",38462,FALSE,0.353585798547105,9200
"295","OL3_4_2_S85_L001",11,0.73743830088377,2.02482302893621,"OL3.4_2",27.79325438,31239,31111,"OL3.4","A.albopictus","Adult","F","8/30/19",15,2.72,3,6.98,"","D","C","OL",20.80007172,20.45063972,22.56747818,"","mid",31239,FALSE,0.307535658145391,9200
"296","OL3_4_3_S86_L001",14,0.939617218418971,2.17628930742575,"OL3.4_3",27.40967837,42644,42142,"OL3.4","A.albopictus","Adult","F","9/3/19",19,2.76,2.88,7.57,"","D","C","OL",20.80472946,20.86345863,22.82571411,"","mid",42644,FALSE,0.356042745973978,9200
"297","OL3_4_4_S87_L001",8,0.460272993687794,1.3235941987792,"OL3.4_4",26.29708322,33148,33078,"OL3.4","A.albopictus","Adult","F","9/3/19",19,3.13,3.14,7.61,"","D","C","OL",23.15842819,23.27330208,22.48309517,"","mid",33148,FALSE,0.221344521816166,9200
