"","sample_name","Observed","Shannon","InvSimpson","orgname","X16scq","totsum","rspsum","mesocosm","type","stage","sex","date.collected","day","abdomen.length.mm","wing.length","hindleg.length","special","dispersal","temperature","infusion","Wolb_ct1","Wolb_ct2","Act_ct","notes","newday","lib_size","is.neg","even","lib_size_clean"
"193","M_D5_SW1_6_S411_L001",22,1.67133678168139,3.16830286570702,"M_D5_SW1.6",NA,42813,39183,"SW1.6","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","early",42813,FALSE,0.5407032762897,42813
"194","M_D5_SW1_7_S412_L001",20,1.70783141916106,3.56962180226506,"M_D5_SW1.7",NA,44578,40681,"SW1.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",44578,FALSE,0.570088133121111,44578
"195","M_D5_SW1_8_S413_L001",18,1.69611248603049,3.35029269212773,"M_D5_SW1.8",NA,36076,32938,"SW1.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",36076,FALSE,0.586814648114696,36076
"196","M_D5_SW2_1_S414_L001",22,1.47591272045928,2.48364439924738,"M_D5_SW2.1",NA,64191,59056,"SW2.1","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","early",64191,FALSE,0.477480572567275,64191
"197","M_D5_SW2_2_S415_L001",18,1.55601805179889,2.77812869893375,"M_D5_SW2.2",NA,49930,45533,"SW2.2","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","early",49930,FALSE,0.538345300236215,49930
"198","M_D5_SW2_3_S416_L001",27,1.58207995639437,2.7771594648574,"M_D5_SW2.3",NA,68034,62016,"SW2.3","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","early",68034,FALSE,0.48002374532341,68034
"199","M_D5_SW2_4_S417_L001",20,1.53260108581859,2.70324607107351,"M_D5_SW2.4",NA,56080,51470,"SW2.4","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","early",56080,FALSE,0.511594810840818,56080
"200","M_D5_SW2_5_S418_L001",24,1.6443574175434,3.15150969067173,"M_D5_SW2.5",NA,49562,45652,"SW2.5","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","early",49562,FALSE,0.517410184132522,49562
"201","M_D5_SW2_6_S419_L001",21,1.66916338903312,3.08877182413892,"M_D5_SW2.6",NA,53283,48105,"SW2.6","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","early",53283,FALSE,0.548251301534585,53283
"202","M_D5_SW2_7_S420_L001",23,1.70026318110145,3.39334580347368,"M_D5_SW2.7",NA,56701,51912,"SW2.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",56701,FALSE,0.542263217219047,56701
"203","M_D5_SW2_8_S421_L001",24,1.71022659870541,3.39983988108906,"M_D5_SW2.8",NA,44369,40749,"SW2.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",44369,FALSE,0.538136447650469,44369
"204","M_D5_SW3_1_S422_L001",20,1.52978229861754,2.69452319066543,"M_D5_SW3.1",NA,44526,40662,"SW3.1","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","early",44526,FALSE,0.510653876557092,44526
"205","M_D5_SW3_2_S423_L001",20,1.56223780775826,2.7408915508614,"M_D5_SW3.2",NA,47849,43372,"SW3.2","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","C","SW",NA,NA,NA,"","early",47849,FALSE,0.521487791666008,47849
"206","M_D5_SW3_3_S424_L001",20,1.51923248303872,2.65099661307392,"M_D5_SW3.3",NA,45819,42145,"SW3.3","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","early",45819,FALSE,0.507132261601061,45819
"207","M_D5_SW3_4_S425_L001",20,1.62044046706848,2.97615158782596,"M_D5_SW3.4",NA,37502,33678,"SW3.4","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","C","SW",NA,NA,NA,"","early",37502,FALSE,0.540916316646036,37502
"208","M_D5_SW3_5_S426_L001",22,1.62435963793663,2.96271937082997,"M_D5_SW3.5",NA,33156,29877,"SW3.5","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","early",33156,FALSE,0.525505444343483,33153
"209","M_D5_SW3_6_S427_L001",20,1.69722396484211,3.33025003172897,"M_D5_SW3.6",NA,37989,34268,"SW3.6","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","N","H","SW",NA,NA,NA,"","early",37989,FALSE,0.566547277880946,37989
"210","M_D5_SW3_7_S428_L001",23,1.70195995451485,3.34013919747551,"M_D5_SW3.7",NA,44036,40418,"SW3.7","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",44036,FALSE,0.542804367448181,44036
"211","M_D5_SW3_8_S429_L001",20,1.70621814149257,3.4156681074561,"M_D5_SW3.8",NA,43600,39943,"SW3.8","Microbial Water","Water","","8/19/19",4,NA,NA,NA,"","D","H","SW",NA,NA,NA,"","early",43600,FALSE,0.569549607805373,43600
"212","M_OL1_1_S430_L001",153,4.2362058122699,38.5796899362034,"M_OL1_1",NA,14125,104,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"OL Microbial-filtered-dilute","","","OL",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample","early",14125,FALSE,0.842114718135177,13038
"213","M_OL1_2_S431_L001",143,4.1811689576642,35.6386052654478,"M_OL1_2",NA,19438,355,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"OL Microbial-filtered-dilute","","","OL",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample","early",19438,FALSE,0.842494429942536,18225
"214","M_OL1_3_S432_L001",147,4.19835570429444,34.82668564977,"M_OL1_3",NA,13922,280,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"OL Microbial-filtered-dilute","","","OL",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample","early",13922,FALSE,0.84128091729307,12954
"215","M_SG1_1_S433_L001",50,3.31872421348914,21.2175936840967,"M_SG1_1",NA,7697,57,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"SG Microbial-filtered-dilute","","","SG",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample","early",7697,FALSE,0.848339646490888,6264
"216","M_SG1_2_S434_L001",58,3.5036740258617,21.4412658183467,"M_SG1_2",NA,7374,916,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"SG Microbial-filtered-dilute","","","SG",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample","early",7374,FALSE,0.862879744097235,5852
"217","M_SG1_3_S435_L001",51,3.4762653787333,22.8139347063026,"M_SG1_3",NA,3121,70,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"SG Microbial-filtered-dilute","","","SG",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample","early",3121,FALSE,0.88413518386995,2571
"218","M_SW1_1_S436_L001",11,1.74750221006273,4.15794749844399,"M_SW1_1",NA,6485,201,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"SW Microbial-filtered-dilute","","","SW",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample. Also, there was treatment info which I don't understand","early",6485,FALSE,0.728765025681617,2184
"219","M_SW1_2_S437_L001",13,1.7048233001931,3.68080647220991,"M_SW1_2",NA,3259,5,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"SW Microbial-filtered-dilute","","","SW",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample. Also, there was treatment info which I don't understand","early",3259,FALSE,0.664661582979682,1400
"220","M_SW1_3_S438_L001",12,2.26310373985848,8.25256774860742,"M_SW1_3",NA,3086,0,"","Infusion water","Infusion","","8/15/19",0,NA,NA,NA,"SW Microbial-filtered-dilute","","","SW",NA,NA,NA,"some info was blank, filled it in assuming this was the day 0 infusion water sample. Also, there was treatment info which I don't understand","early",3086,FALSE,0.910739942706322,838
"221","OL1_1_1_S1_L001",15,0.277165113713439,1.1321349575051,"OL1.1_1",28.64908028,47263,46749,"OL1.1","A.albopictus","Adult","M","8/29/19",14,2.56,2.5,6.92,"","N","C","OL",21.64093399,21.48554802,23.39183235,"","mid",47263,FALSE,0.10234858777752,46890
"222","OL1_1_2_S2_L001",13,0.723139283270149,1.98681256974579,"OL1.1_2",27.96472877,51746,51500,"OL1.1","A.albopictus","Adult","F","8/30/19",15,2.88,2.71,7.41,"","N","C","OL",21.3106842,20.71905899,23.19894028,"","mid",51746,FALSE,0.281931212858651,51573
"223","OL1_1_4_S4_L001",17,0.748325855506252,1.96054500793883,"OL1.1_4",28.13919224,73724,73364,"OL1.1","A.albopictus","Adult","F","8/31/19",16,2.85,2.78,7.82,"","N","C","OL",21.39477539,21.3096447,23.15345383,"","mid",73724,FALSE,0.264126193347268,73499
"224","OL1_1_5_S5_L001",12,0.302303021377197,1.13609096669472,"OL1.1_5",32.15191463,60209,58692,"OL1.1","A.albopictus","Adult","M","8/31/19",16,2.61,2.41,7.31,"","N","C","OL",27.97010422,28.59294701,25.02994919,"","mid",60209,FALSE,0.121655685296262,59163
"225","OL1_1_6_S462_L001",16,0.482945935309386,1.34172829304484,"OL1.1_6",28.39961614,34042,33647,"OL1.1","A.albopictus","Adult","M","9/2/19",18,2.6,2.54,6.91,"","N","C","OL",24.02267265,24.72494507,23.1812439,"","mid",34042,FALSE,0.174185926472083,33795
"226","OL1_1_7_S6_L001",12,0.116003419643483,1.04316742538696,"OL1.1_7",28.34080196,66369,66200,"OL1.1","A.albopictus","Adult","M","9/5/19",21,2.14,2.33,5.97,"","N","C","OL",23.28539848,23.56788635,23.95807076,"","late",66369,FALSE,0.0466832102740679,66241
"227","OL1_1_8_S7_L001",13,0.334216048704281,1.21168323808379,"OL1.1_8",25.15219244,82795,82641,"OL1.1","A.albopictus","Adult","M","9/7/19",23,2.35,2.62,6.05,"","N","C","OL",21.84471512,21.69595718,23.34496498,"","late",82795,FALSE,0.130301227091301,82715
"228","OL1_2_1_S8_L001",18,1.48867615645196,4.04758856984958,"OL1.2_1",27.41491402,61206,61026,"OL1.2","A.albopictus","Adult","F","9/4/19",20,2.24,2.7,7.07,"","N","C","OL",24.3219738,24.42866516,23.37666893,"","mid",61206,FALSE,0.515046603394551,61156
"229","OL1_3_1_S9_L001",15,0.716278499435855,1.9449215751876,"OL1.3_1",29.10323895,45797,45478,"OL1.3","A.albopictus","Adult","M","8/31/19",16,2.21,2.31,5.98,"","D","C","OL",25.50611877,25.36514854,23.534235,"","mid",45797,FALSE,0.264499712429378,45635
"230","OL1_3_2_S10_L001",14,0.336701868836923,1.19346345423083,"OL1.3_2",28.40578902,42557,42211,"OL1.3","A.albopictus","Adult","M","8/31/19",16,2.5,2.48,6.92,"","D","C","OL",25.60328102,25.01073456,23.71788788,"","mid",42557,FALSE,0.12758414342064,42288
"231","OL1_3_3_S11_L001",44,0.821502745121707,1.98997511153332,"OL1.3_3",NA,58920,57545,"OL1.3","A.albopictus","Adult","F","9/3/19",19,2.51,2.64,6.99,"","D","C","OL",25.36527252,25.52601814,23.78507042,"","mid",58920,FALSE,0.217088154821432,58293
"232","OL1_3_4_S12_L001",10,0.587610953887339,1.58575266025097,"OL1.3_4",26.94695672,50631,50395,"OL1.3","A.albopictus","Adult","F","9/3/19",19,2.57,2.86,7.11,"","D","C","OL",20.80209351,20.25452995,22.60593605,"","mid",50631,FALSE,0.255196194779177,50476
"233","OL1_4_1_S13_L001",22,0.73234952789099,1.67136329272579,"OL1.4_1",27.56954199,43353,41983,"OL1.4","A.albopictus","Adult","M","8/30/19",15,2.97,2.41,7.29,"","D","C","OL",20.44104195,20.35607338,23.27729607,"","mid",43353,FALSE,0.23692638937887,42689
"234","OL1_4_2_S14_L001",11,0.649436433900091,1.71574670850275,"OL1.4_2",27.12844311,45006,44817,"OL1.4","A.albopictus","Adult","F","9/2/19",18,2.91,2.95,7.01,"","D","C","OL",20.28046608,20.16711044,22.61404037,"","mid",45006,FALSE,0.270836029107389,44904
"235","OL1_4_3_S15_L001",20,0.980508608778144,2.28248792245641,"OL1.4_3",27.19070286,49560,48760,"OL1.4","A.albopictus","Adult","F","9/3/19",19,2.54,2.17,6.43,"","D","C","OL",19.84744835,19.86358833,23.31805229,"","mid",49560,FALSE,0.327301814462518,49316
"236","OL1_4_4_S16_L001",73,0.923893230289019,1.65573379423947,"OL1.4_4",28.37336742,49021,47291,"OL1.4","A.albopictus","Adult","M","9/3/19",19,2.53,2.42,7.12,"","D","C","OL",25.24251366,25.17086601,23.57708549,"","mid",49021,FALSE,0.215336665679266,48761
"237","OL1_4_5_S17_L001",10,0.179220495096728,1.08150673257314,"OL1.4_5",27.00019151,56036,55898,"OL1.4","A.albopictus","Adult","M","9/5/19",21,2.44,2.31,6.75,"","D","C","OL",23.11450005,22.82937241,23.14491653,"","late",56036,FALSE,0.0778344720644778,55920
"238","OL1_5_1_S18_L001",18,0.455356402845132,1.32044159111619,"OL1.5_1",30.21332177,26699,26453,"OL1.5","A.albopictus","Adult","M","8/24/19",9,2.18,2.65,7.69,"","N","H","OL",24.95443153,25.24487877,23.28533745,"","early",26699,FALSE,0.157542503520923,26556
"239","OL1_5_2_S19_L001",8,0.531605162141943,1.4763564998188,"OL1.5_2",29.01150377,43710,43525,"OL1.5","A.albopictus","Adult","M","8/26/19",11,2.31,2.6,7.32,"","N","H","OL",24.75453377,24.7155056,23.88456726,"","early",43710,FALSE,0.255648043711051,43609
"240","OL1_5_3_S20_L001",14,0.135853285139432,1.0451844019035,"OL1.5_3",30.09089708,49584,48989,"OL1.5","A.albopictus","Adult","M","8/26/19",11,2.4,2.48,6.92,"","N","H","OL",26.58118629,25.8832016,24.10007477,"","early",49584,FALSE,0.0514779590480659,49121
"241","OL1_5_4_S21_L001",9,0.280606490897179,1.1580111393184,"OL1.5_4",27.65503346,57151,57025,"OL1.5","A.albopictus","Adult","M","8/26/19",11,2.51,2.69,7.41,"","N","H","OL",24.10000229,23.5989666,23.86557961,"","early",57151,FALSE,0.12770951763036,57054
"242","OL1_6_1_S22_L001",9,0.727234998575087,1.89710744110502,"OL1.6_1",27.53781747,36187,35963,"OL1.6","A.albopictus","Adult","F","8/27/19",12,2.8,2.28,6.91,"","N","H","OL",24.61274338,24.51101875,23.64982986,"","early",36187,FALSE,0.330978911339478,36039
"243","OL1_6_2_S23_L001",91,0.476027478463641,1.15753438622157,"OL1.6_2",28.69459292,50426,48291,"OL1.6","A.albopictus","Adult","M","8/30/19",15,2.7,2.4,6.91,"","N","H","OL",25.1973114,24.87471581,23.66290283,"","mid",50426,FALSE,0.105529218495039,50021
"244","OL1_6_3_S24_L001",13,0.425579667294669,1.29326469522067,"OL1.6_3",28.34357659,66455,65982,"OL1.6","A.albopictus","Adult","M","9/1/19",17,2.42,2.27,6.84,"","N","H","OL",21.03888702,20.92921448,23.33987999,"","mid",66455,FALSE,0.165921274841798,66124
"245","OL1_6_4_S25_L001",17,0.704422628113768,1.87109803474441,"OL1.6_4",27.51340267,49646,49278,"OL1.6","A.albopictus","Adult","F","9/4/19",20,2.33,2.74,6.35,"","N","H","OL",22.61651421,20.3595314,23.25758743,"","mid",49646,FALSE,0.248630280381664,49439
"246","OL1_7_1_S26_L001",16,0.751511748745274,2.03639634883018,"OL1.7_1",26.83936009,67819,67481,"OL1.7","A.albopictus","Adult","F","8/26/19",11,2.29,2.71,7.8,"","D","H","OL",20.13662529,20.33398819,23.03606987,"","early",67819,FALSE,0.27105056827115,67635
"247","OL1_7_2_S27_L001",13,0.547959517722849,1.48159887630124,"OL1.7_2",28.46153293,41144,40782,"OL1.7","A.albopictus","Adult","M","8/28/19",13,2.76,2.3,6.57,"","D","H","OL",23.07793427,20.60719299,23.37525749,"","mid",41144,FALSE,0.213633659521898,40892
"248","OL1_7_3_S28_L001",14,0.724239633670327,1.9946937512667,"OL1.7_3",26.84866514,41689,41523,"OL1.7","A.albopictus","Adult","F","9/1/19",17,2.72,2.9,8.24,"","D","H","OL",24.6217308,24.5080471,22.90132523,"","mid",41689,FALSE,0.274431186296325,41609
"249","OL1_8_1_S29_L001",11,0.724667346815282,1.96028317502631,"OL1.8_1",29.29926453,43508,43195,"OL1.8","A.albopictus","Adult","M","8/27/19",12,2.57,2.33,5.83,"","D","H","OL",24.62662315,24.34645462,22.28561783,"","early",43508,FALSE,0.302209756629441,43250
"250","OL2_1_1_S30_L001",37,0.661208105746826,1.30158467084254,"OL2.1_1",29.7931032,30454,27155,"OL2.1","A.albopictus","Adult","M","8/29/19",14,2.35,2.24,5.95,"","N","C","OL",25.10674858,25.28806686,23.17961693,"","mid",30454,FALSE,0.183113579910387,30234
"251","OL2_1_2_S31_L001",7,0.692962979056101,1.82845320654425,"OL2.1_2",30.19182173,16202,16054,"OL2.1","A.albopictus","Adult","F","8/29/19",14,2.92,2.74,7,"","N","C","OL",25.6781559,25.96525764,22.60851288,"","mid",16202,FALSE,0.356112526260535,16117
"252","OL2_1_3_S32_L001",17,0.624708253621207,1.60970566062341,"OL2.1_3",28.26624527,20923,20702,"OL2.1","A.albopictus","Adult","M","8/29/19",14,2.16,2.04,5.94,"","N","C","OL",24.40324593,24.43476295,22.69040489,"","mid",20923,FALSE,0.220494603744465,20816
"253","OL2_1_4_S33_L001",64,0.698026808152918,1.58433505582108,"OL2.1_4",28.46084672,47266,46191,"OL2.1","A.albopictus","Adult","M","8/31/19",16,2.41,2.17,6.6,"","N","C","OL",24.67560768,24.06527519,23.30807304,"","mid",47266,FALSE,0.167839969088294,47060
"254","OL2_1_5_S34_L001",14,0.542025701159112,1.49636670288692,"OL2.1_5",26.25976609,43058,42925,"OL2.1","A.albopictus","Adult","F","9/10/19",26,2.65,2.82,5.8,"","N","C","OL",23.20742035,22.77775574,22.88536644,"","late",43058,FALSE,0.205386103240937,42967
"255","OL2_2_1_S35_L001",14,0.397481821055206,1.25069274545586,"OL2.2_1",30.13726722,45163,44508,"OL2.2","A.albopictus","Adult","M","8/30/19",15,2.2,2.28,6.79,"","N","C","OL",25.71555901,25.69972801,25.53823471,"","mid",45163,FALSE,0.150615076298154,44748
"256","OL2_2_2_S36_L001",19,1.2273609105621,2.71293171022482,"OL2.2_2",27.8862133,41705,40730,"OL2.2","A.albopictus","Adult","F","9/1/19",17,2.55,2.15,6.92,"","N","C","OL",21.34311867,20.81584358,23.03512192,"","mid",41705,FALSE,0.41684032824126,41548
"257","OL2_3_1_S37_L001",11,0.306675721173513,1.14307249102814,"OL2.3_1",28.66491126,56235,55808,"OL2.3","A.albopictus","Adult","M","9/4/19",20,2.31,2.03,5.45,"","D","C","OL",20.94627571,20.84897804,23.37038231,"","mid",56235,FALSE,0.127893709392746,55938
"258","OL2_3_2_S38_L001",11,0.417902916400562,1.26931844750853,"OL2.3_2",26.59982736,42832,42649,"OL2.3","A.albopictus","Adult","F","9/4/19",20,2.35,2.6,7.06,"","D","C","OL",19.93500519,19.50575447,23.30161476,"","mid",42832,FALSE,0.174279052609693,42729
"259","OL2_3_3_S39_L001",17,0.859199107458131,2.12225536638127,"OL2.3_3",28.07617795,48146,47607,"OL2.3","A.albopictus","Adult","F","9/4/19",20,2.31,2.78,7.38,"","D","C","OL",21.16430855,21.16604233,23.33319855,"","mid",48146,FALSE,0.303259586596484,48023
"260","OL2_3_4_S40_L001",7,0.25018610367008,1.13267181059912,"OL2.3_4",28.63576391,52116,51844,"OL2.3","A.albopictus","Adult","M","9/5/19",21,1.96,1.85,5.76,"","D","C","OL",24.40167046,24.1094799,24.41600227,"","late",52116,FALSE,0.128570223960001,51897
"261","OL2_4_1_S41_L001",10,0.570678263112644,1.51625926805069,"OL2.4_1",28.37259563,30768,30564,"OL2.4","A.albopictus","Adult","M","8/30/19",15,2.23,2.24,6.58,"","D","C","OL",24.13054848,25.99279976,21.67697525,"","mid",30768,FALSE,0.247842420611953,30644
"262","OL2_4_2_S42_L001",9,0.431719684467472,1.26430715873551,"OL2.4_2",29.99130615,34793,34547,"OL2.4","A.albopictus","Adult","M","8/31/19",16,2.72,2.47,7.11,"","D","C","OL",25.14788437,24.00296021,22.95612526,"","mid",34793,FALSE,0.196484095854627,34565
"263","OL2_4_3_S43_L001",16,1.03745279708873,2.4041431980232,"OL2.4_3",28.22859641,42469,42209,"OL2.4","A.albopictus","Adult","F","9/1/19",17,2.71,2.64,7.1,"","D","C","OL",24.29014778,24.14382744,22.57348251,"","mid",42469,FALSE,0.374182001379075,42340
"264","OL2_4_4_S44_L001",13,0.697357407449027,1.84522975788666,"OL2.4_4",27.93981095,35753,35582,"OL2.4","A.albopictus","Adult","F","9/1/19",17,2.82,2.84,6.99,"","D","C","OL",24.61748314,26.60848045,22.2977047,"","mid",35753,FALSE,0.271879600827356,35626
"265","OL2_5_1_S45_L001",22,0.404795466665339,1.21617995794692,"OL2.5_1",27.58748004,45697,44559,"OL2.5","A.albopictus","Adult","M","8/25/19",10,2.56,2.41,6.83,"","N","H","OL",23.51140594,23.33215523,22.76675034,"","early",45697,FALSE,0.130957588830765,45611
"266","OL2_5_2_S46_L001",11,0.64335479705695,1.7186170230212,"OL2.5_2",27.55639254,37611,37318,"OL2.5","A.albopictus","Adult","M","8/26/19",11,2.7,2.3,6.38,"","N","H","OL",25.2057972,25.03152084,22.76675034,"","early",37611,FALSE,0.268299789550921,37425
"267","OL2_5_3_S47_L001",7,0.468935565865874,1.38631882609459,"OL2.5_3",25.56388409,39076,38998,"OL2.5","A.albopictus","Adult","F","8/29/19",14,2.42,2.31,7,"","N","H","OL",23.20717049,22.77883911,24.95811081,"","mid",39076,FALSE,0.240985209976694,39043
"268","OL2_6_1_S48_L001",15,0.676372732563857,1.79033868997283,"OL2.6_1",27.16537929,40723,40574,"OL2.6","A.albopictus","Adult","F","8/26/19",11,2.51,2.34,8.01,"","N","H","OL",20.86472511,20.58048248,23.16298676,"","early",40723,FALSE,0.249763734914724,40624
"269","OL2_6_2_S49_L001",10,0.30714390035553,1.18145493389966,"OL2.6_2",28.24677196,44274,44085,"OL2.6","A.albopictus","Adult","F","8/26/19",11,2.53,2.29,6.94,"","N","H","OL",20.88964653,20.95249176,22.88038254,"","early",44274,FALSE,0.133390901074649,44117
"270","OL2_6_3_S50_L001",7,0.797069239285589,1.86779103730916,"OL2.6_3",23.3574178,60309,59908,"OL2.6","A.albopictus","Adult","F","8/27/19",12,2.41,2.42,6.82,"","N","H","OL",22.01608658,21.9900856,23.08376503,"","early",60309,FALSE,0.409612560822782,60309
"271","OL2_6_4_S51_L001",7,0.506050730164249,1.43407122434143,"OL2.6_4",23.3922353,42230,42166,"OL2.6","A.albopictus","Adult","M","8/28/19",13,2.99,2.29,7.01,"","N","H","OL",18.73077965,18.87846756,23.35840797,"","mid",42230,FALSE,0.26005863138641,42230
"272","OL2_6_5_S52_L001",16,0.266898064161474,1.12250588590451,"OL2.6_5",28.58357139,42005,41620,"OL2.6","A.albopictus","Adult","M","8/29/19",14,2.18,2.52,6,"","N","H","OL",25.95645905,25.04725075,23.423069,"","mid",42005,FALSE,0.0962631283971557,41818
"273","OL2_6_6_S53_L001",11,0.541921423356194,1.49031300809495,"OL2.6_6",27.96190978,37860,37699,"OL2.6","A.albopictus","Adult","F","8/30/19",15,2.57,2.41,6.91,"","N","H","OL",23.20103264,22.89125061,21.80788231,"","mid",37860,FALSE,0.225998787146265,37748
"274","OL2_7_1_S54_L001",7,0.686314503400448,1.81061564617374,"OL2.7_1",27.28814086,32615,32585,"OL2.7","A.albopictus","Adult","F","8/26/19",11,2.41,2.35,7.41,"","D","H","OL",23.90813065,24.20987511,22.46909523,"","early",32615,FALSE,0.352695885641809,32596
"275","OL2_7_2_S55_L001",7,0.914617871505025,2.18692625528712,"OL2.7_2",27.23841515,32024,31909,"OL2.7","A.albopictus","Adult","F","8/26/19",11,2.61,2.41,7.42,"","D","H","OL",24.28785324,23.90933037,23.03100204,"","early",32024,FALSE,0.470020608068182,31928
"276","OL2_7_4_S57_L001",16,0.234654472008955,1.08808812364284,"OL2.7_4",28.94790904,40415,39279,"OL2.7","A.albopictus","Adult","M","8/27/19",12,2.18,2.17,5.98,"","D","H","OL",24.94829941,24.68060684,23.17082024,"","early",40415,FALSE,0.0846337107724342,40143
"277","OL2_7_5_S58_L001",9,0.073927620127111,1.02190619231535,"OL2.7_5",26.58711782,18107,18047,"OL2.7","A.albopictus","Adult","M","8/27/19",12,2.53,1.97,6.46,"","D","H","OL",23.12162781,22.93842125,23.85005188,"","early",18107,FALSE,0.0336459098854321,18060
"278","OL2_7_6_S59_L001",6,0.802860059925172,2.08729013640134,"OL2.7_6",26.53720181,17404,17357,"OL2.7","A.albopictus","Adult","F","8/27/19",12,3.06,2.87,7.94,"","D","H","OL",24.00279808,24.3485508,24.60417747,"","early",17404,FALSE,0.44808473107781,17360
"279","OL2_7_7_S60_L001",14,0.633791620510686,1.47644835216968,"OL2.7_7",27.4662942,47111,46899,"OL2.7","A.albopictus","Adult","M","8/28/19",13,2.37,2.01,5.88,"","D","H","OL",20.76139069,20.09075737,23.19689369,"","mid",47111,FALSE,0.240158337372339,46978
"280","OL2_8_1_S61_L001",10,0.289731710814676,1.15232427439426,"OL2.8_1",29.89840048,39463,38987,"OL2.8","A.albopictus","Adult","M","8/24/19",9,2.23,2.39,7.25,"","D","H","OL",22.14682961,22.1801033,23.97679329,"","early",39463,FALSE,0.125828883239203,39091
"281","OL2_8_2_S62_L001",11,0.459233674859929,1.34083039876864,"OL2.8_2",27.44247246,39720,39533,"OL2.8","A.albopictus","Adult","M","8/25/19",10,2.82,2.25,6.37,"","D","H","OL",20.4536953,20.52005386,23.17061996,"","early",39720,FALSE,0.191515317649381,39644
"282","OL2_8_3_S63_L001",7,0.721304040367438,1.98832362026747,"OL2.8_3",27.97992719,19078,18986,"OL2.8","A.albopictus","Adult","F","8/25/19",10,2.77,2.24,7.14,"","D","H","OL",20.84132385,20.41249084,23.04937172,"","early",19078,FALSE,0.37067695068943,19004
"283","OL2_8_4_S64_L001",9,0.753995180318496,1.97087088552019,"OL2.8_4",27.45738933,31727,31460,"OL2.8","A.albopictus","Adult","F","8/26/19",11,2.53,2.41,7.52,"","D","H","OL",24.96729469,24.26771927,22.72518158,"","early",31727,FALSE,0.343157994906735,31561
"284","OL2_8_5_S65_L001",18,0.448385967532286,1.27055110378993,"OL2.8_5",30.36599752,39690,39008,"OL2.8","A.albopictus","Adult","M","8/26/19",11,2.49,2.36,7.91,"","D","H","OL",25.04980659,25.3310585,21.98945618,"","early",39690,FALSE,0.155130898406873,39374
"285","OL2_8_6_S66_L001",9,0.625927955302087,1.66986462102114,"OL2.8_6",28.65037662,23961,23831,"OL2.8","A.albopictus","Adult","M","8/27/19",12,2.69,2.61,6.13,"","D","H","OL",24.29928398,23.81716156,22.57346344,"","early",23961,FALSE,0.284872088979145,23907
"286","OL2_8_7_S67_L001",6,0.423727290908625,1.32778827881842,"OL2.8_7",26.20592444,44165,44141,"OL2.8","A.albopictus","Adult","F","8/27/19",12,2.44,2.8,6.12,"","D","H","OL",21.88799286,21.76529121,22.36457443,"","early",44165,FALSE,0.236486703815875,44149
